state,period,year,unemployment_rate,qty_unemployed,qty_employed,labour_force
Utah,M02,2015,4.0,58285,1389912,1448197
Utah,M01,2015,3.9,56921,1387720,1444641
Utah,M12,2014,3.3,47691,1392362,1440053
Utah,M11,2014,3.2,45903,1396101,1442004
Utah,M10,2014,3.5,50818,1391719,1442537
Utah,M09,2014,3.5,49744,1384403,1434147
Utah,M08,2014,3.9,56404,1379772,1436176
Utah,M07,2014,4.0,57780,1380691,1438471
Utah,M06,2014,4.1,58880,1377138,1436018
Utah,M05,2014,3.7,52334,1371497,1423831
Utah,M04,2014,3.5,49720,1364595,1414315
Utah,M03,2014,4.2,59208,1360927,1420135
Utah,M02,2014,4.5,63807,1355738,1419545
Utah,M01,2014,4.4,62823,1355979,1418802
Utah,M12,2013,3.8,53947,1365060,1419007
Utah,M11,2013,3.7,52585,1368650,1421235
Utah,M10,2013,4.2,58898,1359648,1418546
Utah,M09,2013,4.1,58241,1356488,1414729
Utah,M08,2013,4.6,64743,1352640,1417383
Utah,M07,2013,4.8,68065,1354761,1422826
Utah,M06,2013,5.0,71335,1346179,1417514
Utah,M05,2013,4.5,63520,1339674,1403194
Utah,M04,2013,4.6,63909,1330624,1394533
Utah,M03,2013,5.0,69714,1322630,1392344
Utah,M02,2013,5.4,74536,1316368,1390904
Utah,M01,2013,5.5,76236,1312940,1389176
Utah,M12,2012,4.8,66262,1320522,1386784
Utah,M11,2012,4.5,62257,1323894,1386151
Utah,M10,2012,4.9,67806,1318705,1386511
Utah,M09,2012,4.8,65956,1311822,1377778
Utah,M08,2012,5.4,73865,1305385,1379250
Utah,M07,2012,5.5,75884,1305569,1381453
Utah,M06,2012,5.7,79294,1303068,1382362
Utah,M05,2012,5.3,72757,1296651,1369408
Utah,M04,2012,5.5,74094,1285118,1359212
Utah,M03,2012,6.0,81556,1277077,1358633
Utah,M02,2012,6.3,85873,1270343,1356216
Utah,M01,2012,6.2,84360,1267527,1351887
Utah,M12,2011,5.6,76295,1275434,1351729
Utah,M11,2011,5.6,75383,1277165,1352548
Utah,M10,2011,5.9,80254,1272864,1353118
Utah,M09,2011,6.1,82635,1268310,1350945
Utah,M08,2011,6.7,91102,1265299,1356401
Utah,M07,2011,6.8,92535,1264644,1357179
Utah,M06,2011,7.0,95303,1258199,1353502
Utah,M05,2011,6.8,91821,1253861,1345682
Utah,M04,2011,7.0,93481,1248868,1342349
Utah,M03,2011,7.5,101464,1244853,1346317
Utah,M02,2011,7.9,106447,1240984,1347431
Utah,M01,2011,7.9,106568,1241562,1348130
Utah,M12,2010,7.3,97886,1252176,1350062
Utah,M11,2010,7.1,96706,1257324,1354030
Utah,M10,2010,7.3,99605,1257809,1357414
Utah,M09,2010,7.4,100075,1255956,1356031
Utah,M08,2010,8.0,108901,1256081,1364982
Utah,M07,2010,8.0,109981,1257081,1367062
Utah,M06,2010,8.2,112133,1253877,1366010
Utah,M05,2010,7.8,105612,1250675,1356287
Utah,M04,2010,7.8,105724,1246134,1351858
Utah,M03,2010,8.4,113032,1237091,1350123
Utah,M02,2010,8.3,112208,1235034,1347242
Utah,M01,2010,8.4,113530,1238534,1352064
Utah,M12,2009,7.6,102187,1248827,1351014
Utah,M11,2009,7.2,98200,1258735,1356935
Utah,M10,2009,7.3,99374,1259663,1359037
Utah,M09,2009,7.3,98541,1259950,1358491
Utah,M08,2009,7.7,104786,1264482,1369268
Utah,M07,2009,7.7,105629,1269093,1374722
Utah,M06,2009,7.8,106663,1268986,1375649
Utah,M05,2009,7.2,97691,1267713,1365404
Utah,M04,2009,7.0,95275,1267081,1362356
Utah,M03,2009,7.3,100202,1268652,1368854
Utah,M02,2009,7.2,98703,1275082,1373785
Utah,M01,2009,6.6,90845,1283848,1374693
Utah,M12,2008,5.1,70535,1305754,1376289
Utah,M11,2008,3.6,49770,1317443,1367213
Utah,M10,2008,3.5,48463,1324616,1373079
Utah,M09,2008,3.4,46188,1325875,1372063
Utah,M08,2008,3.8,51794,1328747,1380541
Utah,M07,2008,3.7,50792,1332166,1382958
Utah,M06,2008,3.7,50401,1328604,1379005
Utah,M05,2008,3.1,42616,1324237,1366853
Utah,M04,2008,3.0,40236,1321384,1361620
Utah,M03,2008,3.4,46011,1317655,1363666
Utah,M02,2008,3.5,47227,1317064,1364291
Utah,M01,2008,3.3,45315,1321525,1366840
Utah,M12,2007,2.6,35223,1334506,1369729
Utah,M11,2007,2.3,32057,1341293,1373350
Utah,M10,2007,2.5,34291,1337414,1371705
Utah,M09,2007,2.5,33813,1332965,1366778
Utah,M08,2007,2.8,38847,1332354,1371201
Utah,M07,2007,2.8,38650,1334517,1373167
Utah,M06,2007,2.9,39349,1329724,1369073
Utah,M05,2007,2.3,31569,1320810,1352379
Utah,M04,2007,2.2,30120,1311916,1342036
Utah,M03,2007,2.5,34077,1308175,1342252
Utah,M02,2007,2.7,36307,1302667,1338974
Utah,M01,2007,2.7,36529,1302379,1338908
Utah,M12,2006,2.1,28404,1310095,1338499
Utah,M11,2006,2.1,28646,1308219,1336865
Utah,M10,2006,2.4,31355,1302521,1333876
Utah,M09,2006,2.5,32880,1294698,1327578
Utah,M08,2006,3.0,40567,1293051,1333618
Utah,M07,2006,3.2,42561,1289723,1332284
Utah,M06,2006,3.3,44074,1282447,1326521
Utah,M05,2006,3.0,39510,1270223,1309733
Utah,M04,2006,3.0,39007,1260156,1299163
Utah,M03,2006,3.5,45153,1252086,1297239
Utah,M02,2006,3.8,48808,1245989,1294797
Utah,M01,2006,3.8,48494,1242726,1291220
Utah,M12,2005,3.3,42973,1248674,1291647
Utah,M11,2005,3.4,44501,1248096,1292597
Utah,M10,2005,3.7,47762,1245352,1293114
Utah,M09,2005,3.9,49770,1237352,1287122
Utah,M08,2005,4.0,51348,1235975,1287323
Utah,M07,2005,4.2,53315,1231092,1284407
Utah,M06,2005,4.4,56410,1220678,1277088
Utah,M05,2005,4.1,51209,1211792,1263001
Utah,M04,2005,4.1,50829,1201816,1252645
Utah,M03,2005,4.5,56157,1192881,1249038
Utah,M02,2005,4.8,59307,1188066,1247373
Utah,M01,2005,4.7,58355,1185629,1243984
Utah,M12,2004,4.1,51406,1192890,1244296
Utah,M11,2004,4.2,52181,1194253,1246434
Utah,M10,2004,4.4,55254,1189304,1244558
Utah,M09,2004,4.5,56053,1181111,1237164
Utah,M08,2004,5.1,62889,1179637,1242526
Utah,M07,2004,5.2,64349,1179145,1243494
Utah,M06,2004,5.4,67204,1171817,1239021
Utah,M05,2004,5.0,61185,1162719,1223904
Utah,M04,2004,5.0,60519,1154002,1214521
Utah,M03,2004,5.6,67507,1146495,1214002
Utah,M02,2004,5.7,68631,1143495,1212126
Utah,M01,2004,5.7,69200,1142670,1211870
Utah,M12,2003,4.9,59337,1151271,1210608
Utah,M11,2003,5.0,60482,1152196,1212678
Utah,M10,2003,5.1,62061,1149095,1211156
Utah,M09,2003,5.2,63027,1141217,1204244
Utah,M08,2003,5.7,69433,1139982,1209415
Utah,M07,2003,5.8,70133,1138473,1208606
Utah,M06,2003,6.1,73507,1133355,1206862
Utah,M05,2003,5.6,66293,1125714,1192007
Utah,M04,2003,5.6,66683,1118827,1185510
Utah,M03,2003,6.1,72391,1113164,1185555
Utah,M02,2003,6.3,74711,1112675,1187386
Utah,M01,2003,6.2,74128,1114674,1188802
Utah,M12,2002,5.4,64559,1123596,1188155
Utah,M11,2002,5.5,64920,1125985,1190905
Utah,M10,2002,5.6,66575,1127083,1193658
Utah,M09,2002,5.7,67267,1122414,1189681
Utah,M08,2002,6.1,73393,1120216,1193609
Utah,M07,2002,6.1,73274,1121137,1194411
Utah,M06,2002,6.2,73974,1115958,1189932
Utah,M05,2002,5.7,67573,1111340,1178913
Utah,M04,2002,5.7,66516,1105986,1172502
Utah,M03,2002,5.9,69439,1102516,1171955
Utah,M02,2002,6.0,70386,1109869,1180255
Utah,M01,2002,5.7,66328,1106706,1173034
Utah,M12,2001,4.8,55984,1113430,1169414
Utah,M11,2001,4.4,51877,1118029,1169906
Utah,M10,2001,4.4,51646,1119316,1170962
Utah,M09,2001,4.4,51044,1116908,1167952
Utah,M08,2001,4.8,56537,1116095,1172632
Utah,M07,2001,4.6,54481,1119970,1174451
Utah,M06,2001,4.7,55027,1116018,1171045
Utah,M05,2001,4.1,47618,1111014,1158632
Utah,M04,2001,4.0,45948,1105625,1151573
Utah,M03,2001,4.4,50818,1104463,1155281
Utah,M02,2001,4.3,49631,1103364,1152995
Utah,M01,2001,4.1,47032,1107053,1154085
Utah,M12,2000,3.2,36683,1118114,1154797
Utah,M11,2000,3.2,36816,1118246,1155062
Utah,M10,2000,3.2,37375,1117076,1154451
Utah,M09,2000,3.2,37176,1110807,1147983
Utah,M08,2000,3.7,43053,1109999,1153052
Utah,M07,2000,3.6,41638,1110553,1152191
Utah,M06,2000,3.7,42740,1108156,1150896
Utah,M05,2000,3.2,35759,1099253,1135012
Utah,M04,2000,2.9,33103,1094896,1127999
Utah,M03,2000,3.3,37542,1088200,1125742
Utah,M02,2000,3.5,39328,1085291,1124619
Utah,M01,2000,3.4,37629,1085092,1122721
West Virginia,M12,2016,5.1,39261,732524,771785
West Virginia,M11,2016,5.0,38750,740379,779129
West Virginia,M10,2016,5.3,41772,746351,788123
West Virginia,M09,2016,5.4,42749,744425,787174
West Virginia,M08,2016,5.9,46854,740659,787513
West Virginia,M07,2016,5.7,45427,746267,791694
West Virginia,M06,2016,6.1,48771,747066,795837
West Virginia,M05,2016,5.8,45348,740155,785503
West Virginia,M04,2016,6.1,47580,735209,782789
West Virginia,M03,2016,6.9,53243,723685,776928
West Virginia,M02,2016,7.5,58854,722025,780879
West Virginia,M01,2016,7.2,55903,718376,774279
West Virginia,M12,2015,5.9,45944,727336,773280
West Virginia,M11,2015,5.7,44473,732601,777074
West Virginia,M10,2015,5.6,44157,739476,783633
West Virginia,M09,2015,5.9,45997,736637,782634
West Virginia,M08,2015,6.7,53018,734168,787186
West Virginia,M07,2015,7.0,55536,738650,794186
West Virginia,M06,2015,7.2,57608,741469,799077
West Virginia,M05,2015,6.9,54401,734459,788860
West Virginia,M04,2015,7.1,55517,730178,785695
West Virginia,M03,2015,7.7,59707,716517,776224
West Virginia,M02,2015,7.9,61469,716597,778066
West Virginia,M01,2015,7.4,57202,715554,772756
West Virginia,M12,2014,6.0,46600,725721,772321
West Virginia,M11,2014,5.9,45772,733296,779068
West Virginia,M10,2014,5.8,45991,742907,788898
West Virginia,M09,2014,5.9,46598,740274,786872
West Virginia,M08,2014,6.6,52421,736782,789203
West Virginia,M07,2014,6.5,51968,743849,795817
West Virginia,M06,2014,6.6,52522,748017,800539
West Virginia,M05,2014,6.4,51173,743531,794704
West Virginia,M04,2014,6.6,52312,740413,792725
West Virginia,M03,2014,7.5,59416,729273,788689
West Virginia,M02,2014,8.1,64386,727877,792263
West Virginia,M01,2014,7.7,60245,726130,786375
West Virginia,M12,2013,6.4,50394,735939,786333
West Virginia,M11,2013,6.2,48890,742921,791811
West Virginia,M10,2013,6.2,49348,747710,797058
West Virginia,M09,2013,6.0,48157,751271,799428
West Virginia,M08,2013,6.5,52157,748456,800613
West Virginia,M07,2013,6.5,52042,754426,806468
West Virginia,M06,2013,6.7,54511,756692,811203
West Virginia,M05,2013,6.3,50074,750434,800508
West Virginia,M04,2013,6.6,52713,746484,799197
West Virginia,M03,2013,7.4,58587,732921,791508
West Virginia,M02,2013,8.1,64973,732588,797561
West Virginia,M01,2013,8.3,65825,730554,796379
West Virginia,M12,2012,7.3,58062,741662,799724
West Virginia,M11,2012,7.0,56176,748070,804246
West Virginia,M10,2012,7.0,56558,756990,813548
West Virginia,M09,2012,7.0,56876,755251,812127
West Virginia,M08,2012,7.6,61697,748371,810068
West Virginia,M07,2012,7.6,61675,754368,816043
West Virginia,M06,2012,7.7,63259,758583,821842
West Virginia,M05,2012,7.3,59680,753733,813413
West Virginia,M04,2012,7.3,58716,748606,807322
West Virginia,M03,2012,7.8,62353,736612,798965
West Virginia,M02,2012,8.4,66980,734806,801786
West Virginia,M01,2012,8.1,64369,731553,795922
West Virginia,M12,2011,7.3,58843,742559,801402
West Virginia,M11,2011,7.1,57186,748538,805724
West Virginia,M10,2011,7.2,58354,753558,811912
West Virginia,M09,2011,7.5,60502,751409,811911
West Virginia,M08,2011,7.9,64025,745107,809132
West Virginia,M07,2011,7.7,62301,745837,808138
West Virginia,M06,2011,8.1,65669,748836,814505
West Virginia,M05,2011,7.8,62981,743587,806568
West Virginia,M04,2011,8.0,64921,742153,807074
West Virginia,M03,2011,8.9,71545,729612,801157
West Virginia,M02,2011,9.6,77336,727362,804698
West Virginia,M01,2011,9.6,76926,725110,802036
West Virginia,M12,2010,8.6,69522,734511,804033
West Virginia,M11,2010,8.3,67355,741204,808559
West Virginia,M10,2010,8.0,65397,748160,813557
West Virginia,M09,2010,8.1,66268,749897,816165
West Virginia,M08,2010,8.6,69883,744619,814502
West Virginia,M07,2010,8.3,68140,748313,816453
West Virginia,M06,2010,8.4,69109,749765,818874
West Virginia,M05,2010,8.3,67383,746359,813742
West Virginia,M04,2010,8.4,67894,744096,811990
West Virginia,M03,2010,9.3,74828,729279,804107
West Virginia,M02,2010,10.0,81181,727359,808540
West Virginia,M01,2010,9.4,75614,727363,802977
West Virginia,M12,2009,8.1,64642,735640,800282
West Virginia,M11,2009,7.6,61387,746812,808199
West Virginia,M10,2009,7.6,61765,752435,814200
West Virginia,M09,2009,7.5,61549,753823,815372
West Virginia,M08,2009,8.0,65521,752677,818198
West Virginia,M07,2009,8.0,66296,759674,825970
West Virginia,M06,2009,8.4,69274,760163,829437
West Virginia,M05,2009,8.0,65189,754085,819274
West Virginia,M04,2009,7.8,63645,754448,818093
West Virginia,M03,2009,7.7,61776,744926,806702
West Virginia,M02,2009,7.5,60919,747917,808836
West Virginia,M01,2009,6.5,52376,751376,803752
West Virginia,M12,2008,4.7,37823,765840,803663
West Virginia,M11,2008,4.0,32420,777140,809560
West Virginia,M10,2008,3.7,30061,786104,816165
West Virginia,M09,2008,3.6,29651,785409,815060
West Virginia,M08,2008,3.9,31980,780918,812898
West Virginia,M07,2008,3.9,31594,787844,819438
West Virginia,M06,2008,4.3,35676,787794,823470
West Virginia,M05,2008,4.3,34978,782156,817134
West Virginia,M04,2008,4.4,35564,779365,814929
West Virginia,M03,2008,5.0,40030,767272,807302
West Virginia,M02,2008,5.4,43631,765110,808741
West Virginia,M01,2008,5.1,40734,765769,806503
West Virginia,M12,2007,4.3,34835,772784,807619
West Virginia,M11,2007,4.0,32785,780646,813431
West Virginia,M10,2007,4.0,32968,783811,816779
West Virginia,M09,2007,4.2,33932,783381,817313
West Virginia,M08,2007,4.6,37303,777180,814483
West Virginia,M07,2007,4.5,37018,784050,821068
West Virginia,M06,2007,4.6,37833,783661,821494
West Virginia,M05,2007,4.4,35788,774565,810353
West Virginia,M04,2007,4.6,37178,770590,807768
West Virginia,M03,2007,5.0,40022,762127,802149
West Virginia,M02,2007,5.7,45858,757959,803817
West Virginia,M01,2007,5.1,40520,757128,797648
West Virginia,M12,2006,4.2,33382,768344,801726
West Virginia,M11,2006,4.3,34840,772840,807680
West Virginia,M10,2006,4.3,35077,777564,812641
West Virginia,M09,2006,4.7,38095,774245,812340
West Virginia,M08,2006,5.3,43171,769691,812862
West Virginia,M07,2006,5.2,42361,774483,816844
West Virginia,M06,2006,5.3,43336,775390,818726
West Virginia,M05,2006,5.0,40440,768025,808465
West Virginia,M04,2006,4.9,39610,763474,803084
West Virginia,M03,2006,5.2,41256,753737,794993
West Virginia,M02,2006,5.7,45003,750487,795490
West Virginia,M01,2006,5.2,40661,748509,789170
West Virginia,M12,2005,4.3,34185,756721,790906
West Virginia,M11,2005,4.4,35263,760220,795483
West Virginia,M10,2005,4.4,35223,764971,800194
West Virginia,M09,2005,4.7,37899,761519,799418
West Virginia,M08,2005,5.1,40973,757641,798614
West Virginia,M07,2005,5.1,41223,761223,802446
West Virginia,M06,2005,5.3,42300,758487,800787
West Virginia,M05,2005,4.9,38584,750023,788607
West Virginia,M04,2005,5.1,40165,745682,785847
West Virginia,M03,2005,5.9,45697,732416,778113
West Virginia,M02,2005,6.3,48798,729368,778166
West Virginia,M01,2005,5.8,44741,728464,773205
West Virginia,M12,2004,4.7,36787,738957,775744
West Virginia,M11,2004,4.5,35089,745610,780699
West Virginia,M10,2004,4.4,34710,750624,785334
West Virginia,M09,2004,4.4,34738,748871,783609
West Virginia,M08,2004,5.1,40043,746105,786148
West Virginia,M07,2004,5.1,40847,752617,793464
West Virginia,M06,2004,5.6,44382,750666,795048
West Virginia,M05,2004,5.3,41821,744295,786116
West Virginia,M04,2004,5.6,43930,740132,784062
West Virginia,M03,2004,6.2,48282,729002,777284
West Virginia,M02,2004,6.7,51937,728399,780336
West Virginia,M01,2004,6.3,48644,727403,776047
West Virginia,M12,2003,5.2,40184,737100,777284
West Virginia,M11,2003,5.1,39600,741793,781393
West Virginia,M10,2003,5.1,39777,746120,785897
West Virginia,M09,2003,5.3,41512,743238,784750
West Virginia,M08,2003,6.0,47080,739842,786922
West Virginia,M07,2003,6.1,48480,745789,794269
West Virginia,M06,2003,6.5,52282,746821,799103
West Virginia,M05,2003,6.1,48240,739404,787644
West Virginia,M04,2003,6.4,50386,738661,789047
West Virginia,M03,2003,6.7,52716,728991,781707
West Virginia,M02,2003,7.3,57328,729593,786921
West Virginia,M01,2003,6.8,53163,730528,783691
West Virginia,M12,2002,5.7,44881,742415,787296
West Virginia,M11,2002,5.5,43843,748760,792603
West Virginia,M10,2002,5.2,41719,757877,799596
West Virginia,M09,2002,5.3,42161,759299,801460
West Virginia,M08,2002,5.7,45907,754321,800228
West Virginia,M07,2002,5.8,46818,760453,807271
West Virginia,M06,2002,6.2,50514,761257,811771
West Virginia,M05,2002,6.0,48211,756695,804906
West Virginia,M04,2002,6.1,49200,752948,802148
West Virginia,M03,2002,6.4,51338,745090,796428
West Virginia,M02,2002,6.7,53891,747290,801181
West Virginia,M01,2002,6.4,50919,744170,795089
West Virginia,M12,2001,4.8,38526,760021,798547
West Virginia,M11,2001,4.6,36622,766214,802836
West Virginia,M10,2001,4.2,34073,773482,807555
West Virginia,M09,2001,4.2,33989,774516,808505
West Virginia,M08,2001,4.7,37782,769407,807189
West Virginia,M07,2001,4.6,37385,780513,817898
West Virginia,M06,2001,5.0,41200,780327,821527
West Virginia,M05,2001,4.8,39048,772823,811871
West Virginia,M04,2001,5.2,42016,770412,812428
West Virginia,M03,2001,5.7,45937,761514,807451
West Virginia,M02,2001,6.2,50317,758576,808893
West Virginia,M01,2001,6.1,48704,756129,804833
West Virginia,M12,2000,5.1,40850,766507,807357
West Virginia,M11,2000,5.0,40515,768113,808628
West Virginia,M10,2000,4.8,38575,771846,810421
West Virginia,M09,2000,4.8,39090,769903,808993
West Virginia,M08,2000,5.2,42017,766545,808562
West Virginia,M07,2000,5.1,42009,775020,817029
West Virginia,M06,2000,5.6,45831,775897,821728
West Virginia,M05,2000,5.4,43708,767117,810825
West Virginia,M04,2000,5.4,43809,765211,809020
West Virginia,M03,2000,6.0,48285,753020,801305
West Virginia,M02,2000,6.9,55693,750148,805841
West Virginia,M01,2000,6.5,51838,747206,799044
Nevada,M12,2016,4.9,70178,1358835,1429013
Nevada,M11,2016,5.0,71570,1362050,1433620
Nevada,M10,2016,5.2,73890,1359082,1432972
Nevada,M09,2016,5.4,77259,1355089,1432348
Nevada,M08,2016,5.5,79024,1350149,1429173
Nevada,M07,2016,5.8,83557,1352055,1435612
Nevada,M06,2016,6.0,84989,1342977,1427966
Nevada,M05,2016,5.7,80669,1343165,1423834
Nevada,M04,2016,5.9,83327,1337274,1420601
Nevada,M03,2016,6.1,86979,1335084,1422063
Nevada,M02,2016,6.2,88608,1333661,1422269
Nevada,M01,2016,6.6,93218,1322670,1415888
Nevada,M12,2015,6.2,87584,1328549,1416133
Nevada,M11,2015,6.3,89016,1331303,1420319
Nevada,M10,2015,6.3,89592,1329075,1418667
Nevada,M09,2015,6.6,93825,1323351,1417176
Nevada,M08,2015,6.7,95558,1321565,1417123
Nevada,M07,2015,7.0,99706,1321971,1421677
Nevada,M06,2015,7.0,99356,1318979,1418335
Nevada,M05,2015,6.7,94176,1321064,1415240
Nevada,M04,2015,7.0,98549,1313484,1412033
Nevada,M03,2015,7.0,98901,1308780,1407681
Nevada,M02,2015,7.3,102204,1307018,1409222
Nevada,M01,2015,7.6,106390,1296533,1402923
Nevada,M12,2014,7.2,100685,1297921,1398606
Nevada,M11,2014,7.3,101810,1301144,1402954
Nevada,M10,2014,7.3,101705,1300200,1401905
Nevada,M09,2014,7.5,104999,1293956,1398955
Nevada,M08,2014,7.7,107773,1289154,1396927
Nevada,M07,2014,8.1,112955,1288687,1401642
Nevada,M06,2014,8.1,112452,1284174,1396626
Nevada,M05,2014,7.8,109097,1284909,1394006
Nevada,M04,2014,8.0,111483,1276772,1388255
Nevada,M03,2014,8.6,119418,1273948,1393366
Nevada,M02,2014,8.6,119348,1269804,1389152
Nevada,M01,2014,9.0,123879,1258221,1382100
Nevada,M12,2013,8.6,117883,1258999,1376882
Nevada,M11,2013,8.6,119227,1261981,1381208
Nevada,M10,2013,8.9,122244,1256002,1378246
Nevada,M09,2013,9.2,126922,1255889,1382811
Nevada,M08,2013,9.4,130303,1254169,1384472
Nevada,M07,2013,9.7,135144,1255763,1390907
Nevada,M06,2013,9.9,137104,1251224,1388328
Nevada,M05,2013,9.6,132712,1250351,1383063
Nevada,M04,2013,9.8,135455,1243622,1379077
Nevada,M03,2013,10.1,140015,1240129,1380144
Nevada,M02,2013,10.3,142763,1239164,1381927
Nevada,M01,2013,10.8,149291,1229338,1378629
Nevada,M12,2012,10.4,142637,1233000,1375637
Nevada,M11,2012,10.3,141534,1237163,1378697
Nevada,M10,2012,10.4,143357,1236750,1380107
Nevada,M09,2012,10.7,148000,1231448,1379448
Nevada,M08,2012,11.0,152082,1226446,1378528
Nevada,M07,2012,11.4,157182,1226851,1384033
Nevada,M06,2012,11.3,156200,1223248,1379448
Nevada,M05,2012,11.2,153618,1222635,1376253
Nevada,M04,2012,11.4,156750,1214367,1371117
Nevada,M03,2012,11.7,160967,1211563,1372530
Nevada,M02,2012,11.9,163557,1209886,1373443
Nevada,M01,2012,12.3,168172,1199167,1367339
Nevada,M12,2011,12.3,168123,1203894,1372017
Nevada,M11,2011,12.3,169504,1206386,1375890
Nevada,M10,2011,12.5,171639,1204231,1375870
Nevada,M09,2011,12.9,176949,1199247,1376196
Nevada,M08,2011,13.1,179743,1196466,1376209
Nevada,M07,2011,13.1,181299,1197478,1378777
Nevada,M06,2011,13.2,181084,1192570,1373654
Nevada,M05,2011,12.9,177229,1194554,1371783
Nevada,M04,2011,13.2,181060,1189796,1370856
